attacker_capability,stage_name,node_seq,posture_value_goal_node,posture_value_exfiltrate,posture_value_Launch_Agent,posture_value_Token_Impersonation,prediction_time time,no_of_attacker_reach
0,Stage 2,Query_SMF,0.7273,0.8862,0.8754,0.8301,0.004000425,19
,,,,,,,,
0,Stage 3,goal_node,0.752,0.6658,0.6703,0.7385,0.003999949,20
,,,,,,,,
1,Stage 1,Logon_PB,0.7327,0.8892,0.8777,0.8381,0.00399971,20
,,,,,,,,
0,Stage 2,Deploy_malware,0.5744,0.8891,0.882,0.3296,0.004000187,20
,,,,,,,,
1,Stage 1,Remote_access_PB,0.7339,0.8893,0.8784,0.8405,0.00399828,20
,,,,,,,,
1,Stage 2,Config_PB,0.5282,0.889,0.8848,0.1824,0.005029678,20
,,,,,,,,
0,Stage 3,"Connect_NRF,Connect_SMF,Connect_UPF,Create_GTP,Connect_UE",0.6945,0.8746,0.8819,0.7378,0.004000664,20
,,,,,,,,
0,Stage 3,Connect_PCF,0.729,0.8811,0.8864,0.8271,0.004001856,20
,,,,,,,,
1,Stage 2,"Portable_Execution,Agent_based_MPB",0.3732,0.8903,0.1984,0.8682,0.003999949,20
,,,,,,,,
1,Stage 2,"Deploy_malware,Config_PB",0.5282,0.889,0.8821,0.1832,0.004000425,20
,,,,,,,,
1,Stage 3,"Deploy_malware,Config_PB,Token_Impersonation,goal_node",0.4703,0.8185,0.8887,0.0834,0.003998518,21
,,,,,,,,
0,Stage 2,Query_SMF,0.7274,0.8863,0.8755,0.8303,0.005003452,21
,,,,,,,,
1,Stage 1,"Logon_PB,Bypass_Authentication",0.728,0.889,0.8749,0.8282,0.003999949,21
,,,,,,,,
0,Stage 3,"Connect_PCF,Connect_UPF,Create_GTP",0.729,0.8747,0.887,0.8374,0.003996849,21
,,,,,,,,
1,Stage 3,Rule_based_MPB,0.3684,0.2204,0.889,0.8745,0.00500226,21
,,,,,,,,
1,Stage 3,"Connect_C2,Rule_based_MPB,Exfiltrating_data",0.2424,0.2212,0.8888,0.872,0.004027367,21
,,,,,,,,
0,Stage 3,"Connect_PCF,Connect_UPF,Create_GTP",0.7291,0.8747,0.8871,0.8375,0.003972054,21
,,,,,,,,
0,Stage 1,Access_Server,0.7184,0.8883,0.8693,0.8085,0.00399971,21
,,,,,,,,
0,Stage 2,Portable_Execution,0.4542,0.8903,0.3475,0.8683,0.004000902,21
,,,,,,,,
0,Stage 3,"Connect_PCF,Connect_UPF",0.7292,0.8747,0.8871,0.8376,0.004000187,21
,,,,,,,,
0,Stage 3,goal_node,0.7522,0.666,0.6706,0.7383,0.00402832,22
,,,,,,,,
0,Stage 1,Bypass_Authentication,0.7281,0.889,0.8751,0.8284,0.004000425,22
,,,,,,,,
0,Stage 2,"Bypass_Authentication,Access_Server,Portable_Execution",0.457,0.8883,0.3485,0.8086,0.002995253,22
,,,,,,,,
0,Stage 1,Input_Credentials,0.7379,0.8897,0.8808,0.8485,0.003999949,22
,,,,,,,,
0,Stage 3,Connect_UE,0.7391,0.882,0.888,0.8542,0.004998446,22
,,,,,,,,
0,Stage 2,Deploy_malware,0.5748,0.8892,0.8822,0.3312,0.004030466,22
,,,,,,,,
1,Stage 1,Logon_PB,0.7332,0.8894,0.8779,0.8387,0.005000114,22
,,,,,,,,
0,Stage 2,"Token_Impersonation,Connect_NRF",0.4682,0.8844,0.8859,0.7379,0.004001141,22
,,,,,,,,
0,Stage 2,Connect_NRF,0.6999,0.8845,0.8821,0.7376,0.004002094,22
,,,,,,,,
0,Stage 3,"Token_Impersonation,Connect_NRF,Connect_PCF,Connect_UPF",0.4649,0.8748,0.8859,0.7377,0.003999949,22
,,,,,,,,
0,Stage 3,Launch_Agent,0.2635,0.8906,0.8893,0.8747,0.004027843,22
,,,,,,,,
0,Stage 1,Bypass_Authentication,0.7284,0.8891,0.875,0.8285,0.003999472,22
,,,,,,,,
1,Stage 3,"Agent_based_MPB,Launch_Agent,goal_node",0.2646,0.9256,0.0601,0.9135,0.004002094,23
,,,,,,,,
0,Stage 1,Input_Credentials,0.7382,0.8898,0.8807,0.8486,0.003998756,23
,,,,,,,,
1,Stage 2,Config_PB,0.529,0.8893,0.8849,0.1838,0.003991365,23
,,,,,,,,
0,Stage 1,Authentication,0.7334,0.8895,0.8779,0.8387,0.004001856,23
,,,,,,,,
0,Stage 2,"Bypass_Authentication,Access_Server,Query_SMF",0.7177,0.8866,0.8692,0.8088,0.003001213,23
,,,,,,,,
0,Stage 3,Connect_C2,0.4497,0.3629,0.8889,0.872,0.00399971,23
,,,,,,,,
0,Stage 3,"Connect_SMF,Connect_UPF",0.7114,0.875,0.8845,0.7853,0.003998995,23
,,,,,,,,
0,Stage 2,"Token_Impersonation,Connect_NRF",0.4689,0.8846,0.8858,0.7374,0.004000425,23
,,,,,,,,
1,Stage 2,"Deploy_malware,Config_PB",0.5293,0.8892,0.8822,0.1846,0.004000425,23
,,,,,,,,
1,Stage 1,Logon_PB,0.7335,0.8895,0.8779,0.8388,0.004029751,23
,,,,,,,,
0,Stage 2,Portable_Execution,0.4556,0.8905,0.3493,0.8683,0.004027843,23
,,,,,,,,
0,Stage 3,"Connect_PCF,Connect_UPF,Create_GTP,Connect_UE",0.7296,0.875,0.8872,0.8374,0.004025459,23
,,,,,,,,
0,Stage 3,Connect_UE,0.7395,0.8823,0.888,0.854,0.004997492,23
,,,,,,,,
0,Stage 1,Access_Server,0.719,0.8886,0.8694,0.8089,0.004001856,23
,,,,,,,,
0,Stage 3,Connect_UE,0.7395,0.8823,0.8881,0.8541,0.00399971,23
,,,,,,,,
1,Stage 3,"Connect_C2,Rule_based_MPB",0.3688,0.221,0.889,0.8721,0.004000664,23
,,,,,,,,
0,Stage 3,Connect_C2,0.4505,0.3642,0.889,0.8721,0.004001141,23
,,,,,,,,
0,Stage 1,Access_Server,0.7191,0.8886,0.8694,0.809,0.003999233,23
,,,,,,,,
0,Stage 2,Token_Impersonation,0.4709,0.8892,0.8867,0.8778,0.00399971,23
,,,,,,,,
0,Stage 2,Deploy_malware,0.5764,0.8895,0.8824,0.333,0.004004478,23
,,,,,,,,
0,Stage 3,Connect_C2,0.451,0.3651,0.889,0.8721,0.00399971,23
,,,,,,,,
1,Stage 3,Rule_based_MPB,0.3697,0.2218,0.8892,0.8747,0.004000187,23
,,,,,,,,
0,Stage 1,Input_Credentials,0.7387,0.89,0.881,0.8489,0.003999472,23
,,,,,,,,
1,Stage 3,"SystemUseNotPB,Access_Server,Query_SMF,Connect_NRF,Connect_PCF,Connect_UPF,Create_GTP,Connect_UE",0.7308,0.8754,0.8695,0.8706,0.004002571,23
,,,,,,,,
0,Stage 1,Authentication,0.734,0.8897,0.8782,0.839,0.003987312,23
,,,,,,,,
0,Stage 3,Connect_C2,0.4519,0.3666,0.8891,0.8722,0.003997326,23
,,,,,,,,
0,Stage 1,Input_Credentials,0.7389,0.8901,0.8811,0.8491,0.004001379,23
,,,,,,,,
0,Stage 3,Connect_UPF,0.729,0.8755,0.8872,0.8343,0.004006863,23
,,,,,,,,
0,Stage 3,Create_GTP,0.7354,0.8797,0.8878,0.8459,0.003969908,23
,,,,,,,,
0,Stage 3,Create_GTP,0.7354,0.8797,0.8878,0.8459,0.005000114,23
,,,,,,,,
0,Stage 1,Bypass_Authentication,0.7291,0.8894,0.8753,0.829,0.003997326,23
,,,,,,,,
0,Stage 3,"Launch_Agent,goal_node",0.2637,0.926,0.6705,0.915,0.003999472,24
,,,,,,,,
0,Stage 3,Connect_C2,0.4524,0.3674,0.8891,0.8723,0.004000187,24
,,,,,,,,
0,Stage 2,Connect_NRF,0.7005,0.885,0.8822,0.7372,0.00399971,24
,,,,,,,,
0,Stage 1,Bypass_Authentication,0.7292,0.8895,0.8752,0.8291,0.004000425,24
,,,,,,,,
0,Stage 3,Connect_UE,0.74,0.8827,0.8882,0.8542,0.004000187,24
,,,,,,,,
0,Stage 2,"Query_SMF,Connect_NRF",0.7448,0.885,0.876,0.8864,0.003998995,24
,,,,,,,,
0,Stage 2,Connect_NRF,0.7007,0.885,0.8823,0.7375,0.004030704,24
,,,,,,,,
1,Stage 3,"Connect_C2,Rule_based_MPB",0.3698,0.2226,0.8891,0.8724,0.004028797,24
,,,,,,,,
0,Stage 3,Create_GTP,0.7356,0.8799,0.8878,0.8461,0.004000664,24
,,,,,,,,
0,Stage 2,Token_Impersonation,0.4713,0.8894,0.8868,0.8779,0.00399971,24
,,,,,,,,
1,Stage 1,Remote_access_PB,0.7354,0.89,0.8789,0.8414,0.003999233,24
,,,,,,,,
1,Stage 2,Config_PB,0.5305,0.8897,0.8853,0.1854,0.004997969,24
,,,,,,,,
0,Stage 3,"Connect_SMF,Connect_UPF",0.7124,0.8758,0.8848,0.7855,0.004000902,24
,,,,,,,,
1,Stage 3,"Connect_C2,Rule_based_MPB",0.3703,0.2234,0.8892,0.8724,0.004000425,24
,,,,,,,,
0,Stage 2,Portable_Execution,0.4561,0.8909,0.3503,0.8685,0.00399971,24
,,,,,,,,
0,Stage 3,"Create_GTP,Connect_UE",0.7358,0.88,0.8879,0.8461,0.004000664,24
,,,,,,,,
0,Stage 2,Portable_Execution,0.4567,0.8909,0.3513,0.8686,0.004029274,24
,,,,,,,,
0,Stage 3,"Query_SMF,Connect_NRF,Connect_PCF,Connect_UPF",0.7399,0.8759,0.8762,0.8865,0.00399828,24
,,,,,,,,
0,Stage 3,goal_node,0.7533,0.6664,0.6702,0.7386,0.00399971,25
,,,,,,,,
0,Stage 2,"Query_SMF,Connect_NRF",0.7451,0.8852,0.8762,0.8866,0.00402689,25
,,,,,,,,
0,Stage 2,Portable_Execution,0.4572,0.891,0.3522,0.8687,0.004000187,25
,,,,,,,,
